ImageId,EncodedPixels
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,71182 2 71439 7 71699 8 71958 9 72217 11 72477 11 72737 11 72997 12 73256 13 73517 12 73777 13 74037 12 74297 13 74557 13 74817 12 75078 11 75338 10 75598 10 75858 10 76118 10 76378 9 76638 9 76899 7 77161 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,51969 5 51975 1 51977 1 51979 1 51981 3 51985 1 52228 19 52487 21 52746 22 52997 1 53006 22 53249 1 53251 9 53265 25 53507 13 53524 26 53765 16 53783 26 54023 47 54282 48 54540 50 54799 51 55058 50 55318 48 55578 39 55837 41 56097 43 56141 1 56143 1 56357 49 56618 9 56629 39 56879 5 56890 10 56911 19 56931 1 57140 1 57150 9 57171 23 57409 9 57430 24 57669 9 57690 25 57717 1 57931 5 57950 27 57978 1 58192 4 58211 29 58471 29 58732 29 58992 29 59253 28 59515 26 59779 22 60045 16 60305 16 60567 14 60829 12 61092 9 61353 8 61614 7 61875 6 62137 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,204 19 464 20 724 20 985 19 1245 19 1505 18 1765 18 2025 17 2285 17 2545 18 2805 18 3065 19 3326 18 3586 18 3847 17 4108 16 4369 14 4629 14 4891 11 5152 9
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,34283 1 34285 1 34541 6 34548 1 34800 10 35051 20 35310 21 35569 23 35828 24 36087 25 36347 25 36606 25 36866 24 37126 24 37386 23 37645 21 37906 19 38167 17 38427 17 38688 14 38949 11 39213 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,40507 5 40766 6 41026 8 41286 8 41546 9 41806 8 42067 7 42327 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,83675 5 83934 8 84193 10 84452 12 84711 14 84971 15 85231 16 85491 16 85751 17 86011 17 86271 17 86532 15 86792 15 87053 14 87313 13 87574 12 87835 11 88097 9 88359 8 88618 11 88878 12 89137 13 89396 16 89655 17 89914 18 90174 18
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,11663 1 11665 1 11920 7 12179 8 12438 10 12697 12 12957 15 12973 1 13216 20 13476 20 13735 21 13995 21 14255 21 14515 21 14774 22 15035 20 15295 21 15556 19 15819 15 16081 13 16341 12 16601 11 16862 9 17123 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,25181 9 25440 11 25698 14 25958 14 26217 15 26477 16 26737 16 26997 16 27257 15 27517 15 27778 13 28039 11 28301 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,229 32 489 32 749 32 1009 32 1271 19 1291 10 1534 13 1553 8 1797 8 1813 8 2074 7 2335 6 2596 5 2856 5 3117 4 3378 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,46261 3 46519 6 46778 7 47035 11 47294 13 47554 14 47813 15 47829 1 48073 16 48333 17 48593 16 48853 16 49113 15 49375 13 49643 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,10901 7 11159 9 11169 1 11171 1 11173 1 11418 19 11677 23 11937 23 12197 24 12457 24 12718 23 12979 22 13241 20 13502 19 13764 16 14026 13
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,27026 2 27285 3 27289 1 27543 7 27801 9 28059 11 28071 1 28078 1 28319 13 28338 2 28578 15 28597 4 28837 17 28857 4 29097 17 29116 5 29357 24 29617 24 29877 24 30138 23 30398 23 30658 23 30918 23 31180 21 31440 21 31702 19 31965 7 31976 5 32237 4 32498 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,74863 7 75120 12 75379 14 75638 15 75898 16 76157 17 76417 17 76677 17 76937 17 77197 17 77457 18 77477 3 77718 22 77978 23 78239 22 78499 22 78760 21 79020 21 79281 20 79542 19 79805 1 79809 12 80069 12 80329 12 80590 11 80851 10 81111 10 81373 8 81634 7 81897 4 82158 3 82418 3 82678 2 82939 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,16898 1 17156 1 17158 2 17416 5 17673 8 17930 11 18189 12 18448 13 18707 14 18967 14 19226 15 19486 15 19745 16 20006 15 20266 15 20526 15 20786 15 21046 15 21308 13 21569 12 21833 8 22094 7 22353 8 22612 9 22872 9 23131 10 23391 10 23651 10 23910 11 24170 11 24430 11 24690 11 24950 11 25210 11 25471 10 25731 10 25991 10 26252 9 26511 9 26775 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,35097 3 35356 5 35615 6 35875 6 36133 8 36393 8 36651 10 36911 10 37169 12 37429 12 37688 13 37947 14 38207 14 38467 14 38727 14 38987 14 39247 14 39507 14 39767 14 40028 13 40289 12 40549 12 40809 12 41070 11 41331 9 41593 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,5978 3 6237 4 6495 6 6754 7 7013 8 7272 9 7532 9 7791 10 8051 10 8311 10 8571 10 8831 10 9092 9 9353 7 9614 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,67598 2 67858 2 68117 4 68375 6 68635 6 68893 8 69153 8 69412 9 69672 9 69931 10 70191 10 70451 10 70711 10 70972 9 71232 8 71494 1 71496 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,47318 1 47578 1 47838 2 48098 2 48357 4 48617 4 48877 4 49137 4 49397 4 49658 3 49918 2 50178 2
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,76962 6 77482 7 78002 11 78521 16 79041 19 79561 20 80081 20 80601 22 81121 23 81641 24 82161 24 82681 26 83202 26 83722 27 84241 30 84762 30 85281 33 85801 34 86321 36 86841 37 87361 38 87881 38 88401 39 88921 39 89441 40 89961 41 90481 41 91001 41 91060 9 91521 41 91580 9 92041 42 92096 15 92561 46 92612 21 93081 74 93601 74 94121 76 94218 2 94221 1 94223 1 94641 77 94736 10 95161 78 95255 12 95681 78 95772 17 96201 80 96287 24 96721 111 97241 112 97761 113 98281 115 98801 33 98835 81 99321 32 99356 81 99841 27 99878 80 100363 21 100398 81 100887 1 100889 11 100919 80 101407 1 101409 10 101440 80 101961 79 102481 80 103002 79 103523 79 104045 77 104565 77 105086 76 105608 74 106130 72 106653 69 107173 69 107696 66 108218 64 108740 61 109260 61 109783 58 110305 54 110827 52 111347 52 111870 47 112392 43 112917 36 113437 36 113963 24 113988 1
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,115442 3 115962 6 116481 8 117001 8 117521 11 118041 13 118561 15 119081 15 119601 18 120121 20 120641 22 121161 23 121681 24 122201 25 122721 26 123241 26 123761 26 124281 27 124801 28 125321 29 125841 29 126361 29 126881 29 127401 29 127921 29 128441 29 128961 29 129481 28 130001 28 130521 28 131041 27 131563 24 132086 20 132607 18
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,289124 12 289643 15 290163 16 290683 17 291202 19 291722 20 292242 21 292762 21 293282 21 293802 21 294322 21 294841 22 295362 21 295882 21 296401 21 296921 21 297441 21 297961 21 298481 20 299001 20 299521 19 300041 18 300561 17 301081 17 301601 17 302121 16 302641 16 303161 16 303681 16 304201 16 304721 16 305241 17 305761 17 306281 17 306801 17 307321 17 307841 16 308361 16 308881 16 309401 16 309921 16 310441 16 310961 15 311481 15 312001 14 312521 14 313041 14 313561 14 314081 13 314601 12 315121 12 315641 12 316161 10 316681 10 317201 8 317721 8 318241 7 318762 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,180985 16 181504 18 182023 20 182541 25 183060 28 183580 30 184099 32 184618 35 185137 38 185657 38 186176 40 186695 42 187215 43 187735 43 188254 44 188774 45 189293 46 189813 46 190333 47 190852 48 191372 48 191892 48 192412 49 192932 50 193452 50 193972 50 194492 50 195012 51 195532 51 196052 51 196572 51 197092 51 197612 51 198132 51 198652 51 199173 50 199693 50 200213 49 200733 49 201253 49 201773 49 202294 47 202814 46 203334 46 203854 46 204373 46 204894 44 205414 44 205934 44 206455 41 206975 41 207495 41 208015 40 208536 38 209057 35 209577 35 210097 34 210619 31 211141 27 211662 26 212183 23 212705 19 213226 17 213749 11 214274 2
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,134272 25 134791 26 135309 34 135825 41 136343 47 136862 49 137382 50 137901 53 138420 57 138940 58 139460 59 139980 61 140500 62 141020 63 141540 63 142060 65 142580 66 143101 67 143621 67 144143 65 144664 64 145186 62 145709 59 146232 56 146753 55 147279 49 147800 48 148320 47 148841 45 149362 44 149884 40 150404 39 150926 36 151449 33 151972 28 152492 27 153017 20 153544 3 153548 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,333976 7 333984 1 334491 1 334493 15 335008 22 335528 23 336047 24 336564 28 337082 31 337602 31 338121 32 338640 34 339159 35 339679 36 340198 37 340716 39 341235 40 341755 40 342274 41 342793 42 343312 43 343832 43 344351 44 344870 45 345390 45 345910 44 346429 45 346949 45 347469 44 347989 43 348508 44 349028 44 349548 44 350067 44 350586 45 351106 45 351626 45 352146 44 352666 44 353187 42 353708 41 354229 39 354750 38 355271 37 355791 38 356312 38 356832 43 357353 43 357873 44 358393 44 358913 45 359434 44 359955 43 360475 43 360995 43 361517 38
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,253352 7 253871 10 254390 12 254909 13 255429 15 255948 17 256468 17 256988 17 257508 18 258027 20 258547 20 259067 21 259587 22 260107 23 260627 23 261147 24 261668 25 262188 25 262708 25 263230 24 263749 26 264269 28 264789 28 265309 29 265828 34 266348 40 266868 40 267388 43 267908 46 268428 47 268948 49 269468 50 269988 51 270508 52 271028 54 271549 53 272069 54 272589 55 273109 56 273629 56 274149 57 274669 58 275189 59 275709 59 276229 59 276750 58 277270 59 277790 59 278310 60 278832 58 279352 58 279872 58 280393 57 280913 57 281435 55 281955 55 282475 54 282996 53 283517 52 284038 50 284559 49 285080 48 285602 45 286122 44 286643 42 287165 40 287686 38 288206 37 288729 32 289250 30 289775 21 290295 20 290820 11
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,204534 9 204544 1 205051 17 205570 18 206088 23 206608 26 207127 29 207646 30 208165 34 208685 38 209204 43 209724 43 210244 49 210764 52 211283 55 211803 56 212323 56 212843 57 213363 58 213884 58 214404 58 214924 58 215445 58 215965 59 216485 59 217005 59 217525 59 218047 57 218567 57 219088 57 219609 56 220129 56 220649 56 221170 55 221691 54 222213 52 222734 51 223255 49 223779 45 224301 43 224823 41 225343 40 225864 38 226386 34 226909 30 227429 29 227952 22 228482 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,68842 5 69360 13 69880 14 70399 17 70918 19 71437 22 71957 23 72475 25 72994 27 73512 30 74032 31 74550 34 75067 38 75584 42 76104 43 76623 44 77140 48 77659 50 78179 51 78699 51 79219 51 79739 51 80259 52 80779 52 81299 53 81819 54 82340 53 82860 53 83380 53 83901 53 84421 53 84943 51 85463 51 85983 51 86504 50 87024 50 87544 50 88066 48 88586 48 89107 46 89627 46 90148 44 90669 43 91190 41 91710 40 92231 38 92752 37 93274 35 93794 34 94314 33 94835 32 95355 32 95876 30 96398 28 96919 27 97439 26 97961 24 98483 21 99006 17 99526 16 100054 1 100057 1
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,327302 8 327819 12 328333 23 328851 28 329370 29 329889 31 330409 34 330927 37 331447 37 331966 41 332485 43 333004 46 333524 46 334044 48 334563 50 335083 51 335603 51 336124 51 336644 52 337164 53 337684 53 338204 54 338725 54 339246 53 339766 54 340287 54 340808 54 341329 53 341849 53 342370 53 342892 51 343413 50 343933 51 344456 49 344978 47 345499 46 346020 45 346542 43 347065 40 347586 39 348109 35 348631 33 349152 32 349675 28 350197 25 350722 18 351243 17 351771 1
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,283118 1 283633 9 283643 1 284150 15 284669 17 285189 19 285706 23 286225 24 286743 27 287262 30 287782 31 288301 32 288820 33 289339 35 289859 36 290379 36 290899 36 291419 37 291939 38 292460 37 292980 37 293500 37 294021 36 294542 35 295063 34 295585 32 296106 31 296627 30 297148 29 297669 28 298189 28 298710 26 299230 25 299750 24 300271 23 300791 21 301311 20 301832 17 302353 16 302878 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,192662 2 192666 2 193177 15 193694 19 194214 19 194732 24 195250 28 195769 30 196289 30 196807 34 197326 36 197845 37 198365 37 198884 39 199404 40 199923 41 200443 41 200963 42 201483 42 202003 42 202522 43 203043 42 203563 42 204083 42 204603 42 205123 42 205643 41 206164 40 206685 38 207204 39 207724 38 208245 36 208766 33 209286 32 209806 31 210327 28 210847 24 211367 23 211887 22 212407 21 212926 20 213446 20 213966 20 214486 22 215006 26 215526 27 216046 30 216566 31 217086 33 217606 34 218127 33 218647 35 219167 36 219688 35 220208 35 220729 35 221249 36 221770 35 222291 34 222812 33 223332 33 223853 32 224374 31 224896 29 225416 28 225937 27 226459 25 226980 24 227500 23 228022 20 228544 17 229069 11 229589 10 230112 1 230114 1
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,302918 11 303436 16 303956 17 304461 3 304473 21 304976 38 305495 40 306015 40 306534 42 307053 43 307573 44 308093 44 308613 44 309133 44 309653 44 310173 44 310694 43 311215 42 311735 41 312255 41 312776 40 313297 38 313817 37 314337 36 314857 36 315377 33 315897 32 316418 29 316939 25 317459 24 317979 23 318501 20 319022 17 319544 13 320064 12 320587 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,317504 1 318023 3 318027 2 318540 17 319057 22 319575 25 320094 27 320612 31 321131 34 321650 35 322168 38 322686 40 323206 41 323725 42 324244 43 324764 44 325284 43 325803 44 326322 46 326842 45 327362 45 327882 45 328402 45 328923 43 329443 43 329964 42 330484 42 331004 41 331524 41 332044 42 332566 40 333086 40 333607 39 334128 38 334648 37 335170 35 335691 34 336212 32 336732 32 337254 28 337775 27 338297 24 338820 18 339341 16 339867 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,80404 3 80922 7 81441 10 81961 10 82480 13 82999 15 83518 16 84038 16 84558 17 85077 18 85597 19 86117 19 86637 19 87157 19 87677 19 88197 19 88717 20 89238 19 89758 20 90279 19 90801 18 91322 18 91842 18 92362 19 92882 22 92910 2 93402 36 93922 37 94441 40 94961 41 95481 42 96001 42 96521 43 97041 43 97561 43 98081 43 98601 44 99122 42 99642 42 100162 43 100683 41 101203 41 101723 41 102243 41 102763 41 103283 40 103803 40 104323 40 104843 40 105363 40 105883 39 106403 39 106923 38 107443 38 107964 36 108484 35 109004 35 109524 34 110044 33 110565 32 111085 31 111605 30 112126 28 112647 26 113167 25 113687 24 114208 21 114731 16 115251 15 115773 11
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,39870 8 40385 17 40904 19 41422 22 41940 24 42460 25 42979 28 43498 29 44018 29 44538 29 45057 31 45577 31 46094 34 46614 34 47134 35 47652 37 48172 37 48692 37 49211 38 49731 38 50251 38 50770 39 51290 40 51809 41 52329 41 52848 43 53367 45 53887 45 54407 46 54926 49 55447 49 55966 50 56486 51 57006 52 57526 54 58046 55 58566 56 59085 58 59606 59 60126 59 60645 61 61166 61 61686 61 62206 61 62726 61 63247 61 63768 60 64288 60 64809 59 65331 17 65357 31 65852 14 65882 26 66372 13 66403 25 66899 2 66923 25 67443 25 67963 25 68483 25 69003 25 69522 25 70042 25 70562 25 71082 25 71601 26 72121 26 72641 25 73161 25 73681 24 74201 24 74720 25 75240 25 75760 24 76280 24 76801 22 77320 23 77840 22 78360 22 78880 22 79400 21 79921 20 80441 20 80961 18 81481 17 82002 16 82524 13 83044 11 83566 7 84087 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,290012 3 290531 5 291049 8 291566 12 292085 13 292604 14 293103 2 293124 14 293620 9 293642 17 294140 10 294161 17 294659 14 294679 19 295178 17 295196 1 295199 20 295698 41 296218 41 296737 42 297258 41 297778 41 298298 41 298818 42 299338 43 299859 42 300379 42 300899 43 301419 44 301939 44 302459 44 302980 43 303501 43 304021 43 304541 43 305061 43 305582 42 306103 41 306623 41 307143 41 307664 41 308185 40 308706 39 309226 39 309747 37 310268 36 310788 35 311310 33 311831 32 312352 31 312873 28 313395 26 313916 24 314437 23 314957 22 315477 22 315997 22 316518 21 317038 21 317559 20 318079 20 318600 19 319120 18 319641 16 320162 15 320684 12 321206 7 321727 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,235931 1 235933 1 236448 10 236965 14 237484 16 238004 17 238523 20 239042 21 239562 22 240082 23 240602 24 241122 24 241641 26 242161 27 242681 28 243201 28 243722 29 243752 2 244242 36 244761 38 245281 38 245801 38 246321 39 246842 39 247362 39 247882 39 248402 39 248922 39 249442 39 249962 39 250482 39 251002 39 251522 39 252043 37 252562 37 253082 37 253603 36 254123 35 254643 35 255163 35 255683 34 256203 33 256724 32 257244 31 257765 29 258285 28 258805 28 259325 27 259846 25 260366 25 260886 25 261407 23 261927 22 262447 22 262968 21 263489 19 264009 18 264529 18 265050 17 265570 17 266091 15 266611 14 267131 14 267652 12 268171 13 268691 12 269211 12 269731 12 270251 11 270772 10 271293 9 271814 8 272334 7 272855 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,281768 1 282284 10 282804 10 283321 14 283839 17 284358 19 284878 19 285394 24 285910 28 286430 28 286949 30 287469 30 287989 31 288509 31 289028 32 289548 32 290068 32 290588 32 291108 32 291627 33 292146 34 292665 35 293185 35 293704 36 294223 37 294742 37 295262 37 295782 37 296301 38 296821 37 297341 38 297861 38 298381 38 298900 39 299420 39 299940 39 300460 39 300980 39 301500 39 302020 38 302540 38 303060 38 303580 38 304100 38 304620 38 305140 38 305660 38 306180 38 306700 38 307220 37 307740 37 308260 37 308781 35 309301 35 309821 34 310341 34 310861 33 311382 32 311902 31 312423 30 312945 27 313465 26 313985 25 314508 22 315029 19 315551 14 316072 12 316595 5 316601 1
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,243808 16 244326 21 244843 29 245363 30 245882 33 246401 36 246920 39 247440 39 247959 40 248478 42 248998 43 249518 44 250037 45 250557 45 251076 46 251596 47 252116 47 252635 48 253155 48 253675 48 254195 48 254715 48 255235 48 255755 47 256275 47 256794 48 257314 48 257835 47 258355 47 258875 47 259395 47 259915 46 260435 46 260956 45 261477 43 262000 40 262525 35 263045 34 263571 27 264093 25 264613 25 265133 24 265654 22 266175 21 266696 19 267216 18 267737 17 268258 14 268778 14 269301 9
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,222543 11 223061 16 223580 17 224098 20 224617 23 225136 24 225655 25 226175 26 226694 27 227213 28 227732 29 228252 29 228772 29 229292 29 229811 30 230331 30 230850 31 231370 31 231890 31 232410 31 232930 31 233450 31 233969 32 234489 32 235009 32 235529 32 236049 32 236569 32 237088 33 237607 34 238127 34 238647 34 239167 34 239687 34 240207 34 240727 34 241247 34 241767 34 242287 34 242807 34 243327 34 243847 34 244367 34 244887 34 245407 34 245927 34 246447 34 246967 34 247488 33 248009 32 248529 32 249049 32 249569 32 250090 31 250610 31 251130 31 251651 30 252171 30 252692 29 253213 28 253733 28 254253 28 254774 27 255295 26 255817 23 256338 21 256858 19 257379 18 257901 14 258423 8 258943 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,52485 8 52740 11 52995 14 53250 15 53505 17 53761 17 54017 18 54273 18 54529 18 54785 17 55041 17 55297 16 55553 14 55809 12 56065 11 56321 11 56577 11 56833 12 57089 12 57345 12 57601 12 57857 12 58113 13 58369 12 58625 12 58881 11 59137 10 59393 10 59649 10 59905 9 60161 9 60417 8 60674 5 60930 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43031 4 43278 15 43532 17 43787 19 44041 21 44297 21 44552 23 44807 24 45062 26 45318 26 45573 27 45829 27 46085 28 46341 27 46597 27 46854 25 47111 24 47368 22 47624 22 47881 23 48138 23 48395 9 48405 14 48652 7 48661 14 48909 3 48917 15 49173 15 49429 15 49685 15 49941 15 50197 15 50453 15 50709 15 50966 14 51222 14 51478 14 51735 12 51992 10 52249 7 52508 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63245 1 63499 7 63752 12 64007 14 64262 16 64517 17 64773 18 65029 18 65285 18
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,21266 1 21270 8 21520 16 21775 18 22031 19 22287 19 22543 20 22799 20 23055 21 23311 21 23567 21 23823 21 24079 21 24335 21 24591 21 24847 21 25103 20 25360 18 25616 18 25873 16 26132 1 26136 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,58153 9 58393 5 58408 11 58646 9 58664 12 58901 12 58919 14 59157 13 59174 16 59412 15 59430 16 59667 35 59923 36 60177 38 60433 38 60689 38 60945 18 60966 17 61201 17 61223 16 61457 16 61480 15 61714 15 61737 13 61972 12 61994 11 62229 11 62251 9 62487 8 62508 6 62746 2 62766 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,26399 3 26653 6 26909 8 27164 11 27419 14 27673 17 27926 21 28181 23 28438 22 28695 22 28951 21 29207 21 29463 21 29719 21 29975 20 30231 20 30487 20 30743 19 31000 17 31256 16 31512 15 31770 12 32028 9 32286 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42282 7 42537 10 42791 14 43046 15 43300 18 43555 19 43811 19 44067 19 44324 18 44581 16 44838 15 45095 13 45352 11 45610 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63533 5 63787 10 64041 13 64295 17 64550 19 64805 21 65061 21 65317 21
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,48690 10 48945 14 49200 17 49456 18 49712 18 49968 18 50224 18 50480 18 50736 17 50992 17 51247 18 51503 17 51759 17 52014 18 52270 17 52526 17 52782 17 53038 14 53055 4 53295 9 53310 7 53553 5 53566 8 53822 9 54078 10 54333 12 54589 13 54844 14 55100 15 55355 16 55612 16 55867 17 56123 18 56379 18 56635 18 56891 18 57147 17 57403 17 57659 16 57915 16 58172 14 58428 14 58684 13 58706 4 58941 26 59198 26 59455 26 59714 23 59970 24 60227 23 60482 24 60738 24 60994 24 61251 22 61508 20 61764 19 62021 17 62278 8 62534 6 62791 4
